id,text,pos,lemma,level,sense,type
2999,ཕམ་པ,NULL,NULL,3,NULL,1
3000,ཕུང་པོ,NULL,NULL,3,NULL,1
3001,བཀྲ་བཀྲ་,OOV,NULL,NULL,NULL,1
3002,བཀྲ་ཤིས་བདེ་,NOUN,NULL,NULL,NULL,1
3003,ཀ,DET,NULL,NULL,NULL,2
3004,ཀུན,DET,NULL,NULL,NULL,2
3005,ཀྱང,PART,NULL,NULL,NULL,2
3006,ཀྱི,SCONJ,NULL,NULL,NULL,2
3007,ཀྱིས,ADP,NULL,NULL,NULL,2
3008,ཀྱེ,PROPN,NULL,NULL,NULL,2
3009,ཀྲུང་གོ,PROPN,NULL,NULL,NULL,2
3010,ཀླད་པ,OTHER,NULL,NULL,NULL,2
3011,ཀླུ,NOUN,NULL,NULL,NULL,2
3012,ཁ,NOUN,NULL,NULL,NULL,2
3013,ཁ་བརྡ,OTHER,NULL,NULL,NULL,2
3014,ཁང་པ,NOUN,NULL,NULL,NULL,2
3015,ཁང་བ,NOUN,NULL,NULL,NULL,2
3016,ཁད,VERB,NULL,NULL,NULL,2
3017,ཁབ,NOUN,NULL,NULL,NULL,2
3018,ཁམ་བུ,NOUN,NULL,NULL,NULL,2
3019,ཁམས,NOUN,NULL,NULL,NULL,2
3020,ཁུག,VERB,NULL,NULL,NULL,2
3021,ཁུག་པ,VERB,NULL,NULL,NULL,2
3022,ཁུར,VERB,NULL,NULL,NULL,2
3023,ཁེངས་པ,VERB,NULL,NULL,NULL,2
3024,ཁེལ,VERB,NULL,NULL,NULL,2
3025,ཁོ,PRON,NULL,NULL,NULL,2
3026,ཁོ་ན,DET,NULL,NULL,NULL,2
3027,ཁོ་བོ,PRON,NULL,NULL,NULL,2
3028,ཁོ་མོ,PRON,NULL,NULL,NULL,2
3029,ཁོག་པ,VERB,NULL,NULL,NULL,2
3030,ཁྭ་ཏ,NOUN,NULL,NULL,NULL,2
3031,ཁྱད་ཆོས,NOUN,NULL,NULL,NULL,2
3032,ཁྱབ,VERB,NULL,NULL,NULL,2
3033,ཁྱི,NOUN,NULL,NULL,NULL,2
3034,ཁྱིམ,NOUN,NULL,NULL,NULL,2
3035,ཁྱིམ་པ,NOUN,NULL,NULL,NULL,2
3036,ཁྱིམ་བདག,NOUN,NULL,NULL,NULL,2
3037,ཁྱེད,PRON,NULL,NULL,NULL,2
3038,ཁྱེའུ,NOUN,NULL,NULL,NULL,2
3039,ཁྱེར,VERB,NULL,NULL,NULL,2
3040,ཁྱོ,NOUN,NULL,NULL,NULL,2
3041,ཁྱོ་ག,NOUN,NULL,NULL,NULL,2
3042,ཁྱོད,PRON,NULL,NULL,NULL,2
3043,ཁྲི,NUM,NULL,NULL,NULL,2
3044,ཁྲིད,VERB,NULL,NULL,NULL,2
3045,ཁྲོན་པ,NOUN,NULL,NULL,NULL,2
3046,ག,PRON,NULL,NULL,NULL,2
3047,ག་རེ,PRON,NULL,NULL,NULL,2
3048,གང་ཟག,NOUN,NULL,NULL,NULL,2
3049,གཅིག,NUM,NULL,NULL,NULL,2
3050,གཅིག་པ,ADJ,NULL,NULL,NULL,2
3051,གཅིག་པུ,ADJ,NULL,NULL,NULL,2
3052,གཅིག་པོ,ADJ,NULL,NULL,NULL,2
3053,གཅོད,VERB,NULL,NULL,NULL,2
3054,གཅོད་པ,VERB,NULL,NULL,NULL,2
3055,གཉིད,VERB,NULL,NULL,NULL,2
3056,གཉིས,NUM,NULL,NULL,NULL,2
3057,གཉིས་ཀ,OTHER,NULL,NULL,NULL,2
3058,གཉིས་པ,ADJ,NULL,NULL,NULL,2
3059,གཉིས་པོ,NUM,NULL,NULL,NULL,2
3060,གཏད,VERB,NULL,NULL,NULL,2
3061,གཏོང་བ,VERB,NULL,NULL,NULL,2
3062,གཏོང་རྒྱུ,OTHER,NULL,NULL,NULL,2
3063,གཏོར,VERB,NULL,NULL,NULL,2
3064,གདངས,NOUN,NULL,NULL,NULL,2
3065,གདན་ས,NOUN,NULL,NULL,NULL,2
3066,གདམས་པ,VERB,NULL,NULL,NULL,2
3067,གདའ,VERB,NULL,NULL,NULL,2
3068,གནང་བ,VERB,NULL,NULL,NULL,2
3069,གནས,VERB,NULL,NULL,NULL,2
3070,གནས་པ,VERB,NULL,NULL,NULL,2
3071,གནས་ཚུལ,VERB,NULL,NULL,NULL,2
3072,གནོད,VERB,NULL,NULL,NULL,2
3073,གནོད་པ,VERB,NULL,NULL,NULL,2
3074,གནོན,VERB,NULL,NULL,NULL,2
3075,གམ,PART,NULL,NULL,NULL,2
3076,གཙང་པོ,OTHER,NULL,NULL,NULL,2
3077,གཙང་མ,ADJ,NULL,NULL,NULL,2
3078,གཙོ,NOUN,NULL,NULL,NULL,2
3079,གཙོ་བོ,ADJ,NULL,NULL,NULL,2
3080,གཞན,DET,NULL,NULL,NULL,2
3081,གཞན་པ,NOUN,NULL,NULL,NULL,2
3082,གཞི,NOUN,NULL,NULL,NULL,2
3083,གཞི་རྩ,OTHER,NULL,NULL,NULL,2
3084,གཞུ,NOUN,NULL,NULL,NULL,2
3085,གཞུག,VERB,NULL,NULL,NULL,2
3086,གཞོན་ནུ,NOUN,NULL,NULL,NULL,2
3087,གཞོན་པ,NOUN,NULL,NULL,NULL,2
3088,གཟིགས,VERB,NULL,NULL,NULL,2
3089,གཟུགས,NOUN,NULL,NULL,NULL,2
3090,གཟུགས་ཀྱི་ཉི་མ,PROPN,NULL,NULL,NULL,2
3091,གཡར,VERB,NULL,NULL,NULL,2
3092,གཡས་པ,ADJ,NULL,NULL,NULL,2
3093,གཡོ་སྒྱུ,NOUN,NULL,NULL,NULL,2
3094,གཡོག་མོ,NOUN,NULL,NULL,NULL,2
3095,གཡོགས,VERB,NULL,NULL,NULL,2
3096,གཤིན་རྗེ,PROPN,NULL,NULL,NULL,2
3097,གཤེད་མ,NOUN,NULL,NULL,NULL,2
3098,གཤོག་པ,NOUN,NULL,NULL,NULL,2
3099,གས,VERB,NULL,NULL,NULL,2
3100,གསང་བ,VERB,NULL,NULL,NULL,2
3101,གསར་པ,VERB,NULL,NULL,NULL,2
3102,གསར་བ,VERB,NULL,NULL,NULL,2
3103,གསལ,VERB,NULL,NULL,NULL,2
3104,གསལ་པོ,OTHER,NULL,NULL,NULL,2
3105,གསལ་བ,VERB,NULL,NULL,NULL,2
3106,གསལ་བོ,OTHER,NULL,NULL,NULL,2
3107,གསུང,VERB,NULL,NULL,NULL,2
3108,གསུང་པ,VERB,NULL,NULL,NULL,2
3109,གསུངས,VERB,NULL,NULL,NULL,2
3110,གསུངས་པ,VERB,NULL,NULL,NULL,2
3111,གསུམ,NUM,NULL,NULL,NULL,2
3112,གསུམ་ཀ,PRON,NULL,NULL,NULL,2
3113,གསུམ་པ,ADJ,NULL,NULL,NULL,2
3114,གསུམ་པོ,NUM,NULL,NULL,NULL,2
3115,གསེར,NOUN,NULL,NULL,NULL,2
3116,གསོ,VERB,NULL,NULL,NULL,2
3117,གསོད,VERB,NULL,NULL,NULL,2
3118,གསོད་པ,VERB,NULL,NULL,NULL,2
3119,གསོན,VERB,NULL,NULL,NULL,2
3120,གསོན་པོ,ADJ,NULL,NULL,NULL,2
3121,གསོལ,VERB,NULL,NULL,NULL,2
3122,གསོལ་བ,VERB,NULL,NULL,NULL,2
3123,གསོས,VERB,NULL,NULL,NULL,2
3124,གི,ADP,NULL,NULL,NULL,2
3125,གིས,ADP,NULL,NULL,NULL,2
3126,གུར,NOUN,NULL,NULL,NULL,2
3127,གུས་པ,VERB,NULL,NULL,NULL,2
3128,གོ,PART,NULL,NULL,NULL,2
3129,གོ་བ,VERB,NULL,NULL,NULL,2
3130,གོང་མ,ADJ,NULL,NULL,NULL,2
3131,གོན,VERB,NULL,NULL,NULL,2
3132,གོས,NOUN,NULL,NULL,NULL,2
3133,གྱི,SCONJ,NULL,NULL,NULL,2
3134,གྱིས,SCONJ,NULL,NULL,NULL,2
3135,གྱུར,VERB,NULL,NULL,NULL,2
3136,གྱུར་པ,VERB,NULL,NULL,NULL,2
3137,གྱུར་བ,VERB,NULL,NULL,NULL,2
3138,གྱོན,VERB,NULL,NULL,NULL,2
3139,གྱོན་པ,VERB,NULL,NULL,NULL,2
3140,གྲགས,VERB,NULL,NULL,NULL,2
3141,གྲགས་པ,VERB,NULL,NULL,NULL,2
3142,གྲི,NOUN,NULL,NULL,NULL,2
3143,གྲུ,NOUN,NULL,NULL,NULL,2
3144,གྲུབ,VERB,NULL,NULL,NULL,2
3145,གྲུབ་པ,VERB,NULL,NULL,NULL,2
3146,གྲོགས,NOUN,NULL,NULL,NULL,2
3147,གྲོགས་པོ,NOUN,NULL,NULL,NULL,2
3148,གྲོང་ཁྱེར,NOUN,NULL,NULL,NULL,2
3149,གྲོང་ཚོ,OTHER,NULL,NULL,NULL,2
3150,གྲོངས་པ,VERB,NULL,NULL,NULL,2
3151,གྲོལ,VERB,NULL,NULL,NULL,2
3152,གྲོས,NOUN,NULL,NULL,NULL,2
3153,གྲྭ་པ,NOUN,NULL,NULL,NULL,2
3154,གླ,NOUN,NULL,NULL,NULL,2
3155,གླུ,NOUN,NULL,NULL,NULL,2
3156,ང,PRON,NULL,NULL,NULL,2
3157,ང་ཚོ,OTHER,NULL,NULL,NULL,2
3158,ངག,NOUN,NULL,NULL,NULL,2
3159,ངང་པ,NOUN,NULL,NULL,NULL,2
3160,ངན,VERB,NULL,NULL,NULL,2
3161,ངན་པ,VERB,NULL,NULL,NULL,2
3162,ངམ,PART,NULL,NULL,NULL,2
3163,ངལ་གསོ,OTHER,NULL,NULL,NULL,2
3164,ངལ་བ,VERB,NULL,NULL,NULL,2
3165,ངུ,VERB,NULL,NULL,NULL,2
3166,ངེས,VERB,NULL,NULL,NULL,2
3167,ངེས་པ,VERB,NULL,NULL,NULL,2
3168,ངོ,PART,NULL,NULL,NULL,2
3169,ངོ་བོ,NOUN,NULL,NULL,NULL,2
3170,ངོ་མ,OTHER,NULL,NULL,NULL,2
3171,ངོ་ཚ,NOUN,NULL,NULL,NULL,2
3172,ཅན,OTHER,NULL,NULL,NULL,2
3173,ཅི,PRON,NULL,NULL,NULL,2
3174,ཅིག,PART,NULL,NULL,NULL,2
3175,ཅིང,SCONJ,NULL,NULL,NULL,2
3176,ཅེས,PART,NULL,NULL,NULL,2
3177,ཅེས་པ,PART,NULL,NULL,NULL,2
3178,ཆ,NOUN,NULL,NULL,NULL,2
3179,ཆ་ཚང་བ,OTHER,NULL,NULL,NULL,2
3180,ཆག,VERB,NULL,NULL,NULL,2
3181,ཆག་པ,VERB,NULL,NULL,NULL,2
3182,ཆགས,VERB,NULL,NULL,NULL,2
3183,ཆགས་པ,VERB,NULL,NULL,NULL,2
3184,ཆང་ས,OTHER,NULL,NULL,NULL,2
3185,ཆད,VERB,NULL,NULL,NULL,2
3186,ཆད་པ,VERB,NULL,NULL,NULL,2
3187,ཆར་པ,NOUN,NULL,NULL,NULL,2
3188,ཆར་བ,NOUN,NULL,NULL,NULL,2
3189,ཆུ,NOUN,NULL,NULL,NULL,2
3190,ཆུང,ADJ,NULL,NULL,NULL,2
3191,ཆུང་བ,VERB,NULL,NULL,NULL,2
3192,ཆུང་མ,NOUN,NULL,NULL,NULL,2
3193,ཆེ,VERB,NULL,NULL,NULL,2
3194,ཆེ་བ,VERB,NULL,NULL,NULL,2
3195,ཆེན་པོ,ADJ,NULL,NULL,NULL,2
3196,ཆེན་མོ,ADJ,NULL,NULL,NULL,2
3197,ཆེས,VERB,NULL,NULL,NULL,2
3198,ཆོ་ག,NOUN,NULL,NULL,NULL,2
3199,ཆོག,VERB,NULL,NULL,NULL,2
3200,ཆོག་པ,VERB,NULL,NULL,NULL,2
3201,ཆོད,VERB,NULL,NULL,NULL,2
3202,ཆོད་པ,VERB,NULL,NULL,NULL,2
3203,ཆོས,NOUN,NULL,NULL,NULL,2
3204,ཆོས་པ,NOUN,NULL,NULL,NULL,2
3205,ཇག་པ,NOUN,NULL,NULL,NULL,2
3206,ཇོ་ཇོ,NOUN,NULL,NULL,NULL,2
3207,ཇོ་བོ,NOUN,NULL,NULL,NULL,2
3208,ཉ,NOUN,NULL,NULL,NULL,2
3209,ཉ་པ,VERB,NULL,NULL,NULL,2
3210,ཉན,VERB,NULL,NULL,NULL,2
3211,ཉན་པ,VERB,NULL,NULL,NULL,2
3212,ཉམས,VERB,NULL,NULL,NULL,2
3213,ཉལ,VERB,NULL,NULL,NULL,2
3214,ཉལ་བ,VERB,NULL,NULL,NULL,2
3215,ཉི་མ,NOUN,NULL,NULL,NULL,2
3216,ཉི་ཤུ,NUM,NULL,NULL,NULL,2
3217,ཉིད,DET,NULL,NULL,NULL,2
3218,ཉིན,NOUN,NULL,NULL,NULL,2
3219,ཉིན་མོ,NOUN,NULL,NULL,NULL,2
3220,ཉིན་རེ,OTHER,NULL,NULL,NULL,2
3221,ཉེ,VERB,NULL,NULL,NULL,2
3222,ཉེ་བ,VERB,NULL,NULL,NULL,2
3223,ཉེན་རྟོག་པ,OTHER,NULL,NULL,NULL,2
3224,ཉེས་པ,VERB,NULL,NULL,NULL,2
3225,ཉོན,VERB,NULL,NULL,NULL,2
3226,ཉོས,VERB,NULL,NULL,NULL,2
3227,ཏུ,ADP,NULL,NULL,NULL,2
3228,ཏེ,SCONJ,NULL,NULL,NULL,2
3229,ཐ་མ,NOUN,NULL,NULL,NULL,2
3230,ཐག,VERB,NULL,NULL,NULL,2
3231,ཐག་པ,VERB,NULL,NULL,NULL,2
3232,ཐང་ག,OTHER,NULL,NULL,NULL,2
3233,ཐབས,NOUN,NULL,NULL,NULL,2
3234,ཐམས་ཅད,DET,NULL,NULL,NULL,2
3235,ཐར་པ,VERB,NULL,NULL,NULL,2
3236,ཐར་བ,VERB,NULL,NULL,NULL,2
3237,ཐལ,VERB,NULL,NULL,NULL,2
3238,ཐལ་བ,VERB,NULL,NULL,NULL,2
3239,ཐལ་མོ,NOUN,NULL,NULL,NULL,2
3240,ཐུག,VERB,NULL,NULL,NULL,2
3241,ཐུག་པ,VERB,NULL,NULL,NULL,2
3242,ཐུགས,NOUN,NULL,NULL,NULL,2
3243,ཐུགས་རྗེ,NOUN,NULL,NULL,NULL,2
3244,ཐུབ,VERB,NULL,NULL,NULL,2
3245,ཐུབ་པ,VERB,NULL,NULL,NULL,2
3246,ཐེངས,VERB,NULL,NULL,NULL,2
3247,ཐེབས,VERB,NULL,NULL,NULL,2
3248,ཐོག,VERB,NULL,NULL,NULL,2
3249,ཐོག་མ,NOUN,NULL,NULL,NULL,2
3250,ཐོགས,VERB,NULL,NULL,NULL,2
3251,ཐོངས,VERB,NULL,NULL,NULL,2
3252,ཐོན,VERB,NULL,NULL,NULL,2
3253,ཐོན་པ,VERB,NULL,NULL,NULL,2
3254,ཐོབ,VERB,NULL,NULL,NULL,2
3255,ཐོབ་པ,VERB,NULL,NULL,NULL,2
3256,ཐོས,VERB,NULL,NULL,NULL,2
3257,ཐོས་པ,VERB,NULL,NULL,NULL,2
3258,ད,ADV,NULL,NULL,NULL,2
3259,ད་ལོ,ADV,NULL,NULL,NULL,2
3260,དཀའ,VERB,NULL,NULL,NULL,2
3261,དཀའ་བ,VERB,NULL,NULL,NULL,2
3262,དཀའ་ལས,NOUN,NULL,NULL,NULL,2
3263,དཀར,ADJ,NULL,NULL,NULL,2
3264,དཀར་པོ,ADJ,NULL,NULL,NULL,2
3265,དག,VERB,NULL,NULL,NULL,2
3266,དགའ,VERB,NULL,NULL,NULL,2
3267,དགའ་བ,VERB,NULL,NULL,NULL,2
3268,དགའ་བོ,PROPN,NULL,NULL,NULL,2
3269,དགའ་སྤྲོ,NOUN,NULL,NULL,NULL,2
3270,དགུ,NUM,NULL,NULL,NULL,2
3271,དགུ་པ,ADJ,NULL,NULL,NULL,2
3272,དགེ་བ,VERB,NULL,NULL,NULL,2
3273,དགེ་ལུགས་པ,OTHER,NULL,NULL,NULL,2
3274,དགོངས་པ,VERB,NULL,NULL,NULL,2
3275,དགོན་པ,NOUN,NULL,NULL,NULL,2
3276,དགོན་སྡེ,OTHER,NULL,NULL,NULL,2
3277,དགོས,VERB,NULL,NULL,NULL,2
3278,དགོས་པ,VERB,NULL,NULL,NULL,2
3279,དགོས་བ,VERB,NULL,NULL,NULL,2
3280,དང,ADP,NULL,NULL,NULL,2
3281,དང་པོ,ADJ,NULL,NULL,NULL,2
3282,དང་བོ,ADJ,NULL,NULL,NULL,2
3283,དངུལ,NOUN,NULL,NULL,NULL,2
3284,དངོས,VERB,NULL,NULL,NULL,2
3285,དངོས་གཞི,OTHER,NULL,NULL,NULL,2
3286,དངོས་པོ,NOUN,NULL,NULL,NULL,2
3287,དད་པ,VERB,NULL,NULL,NULL,2
3288,དཔའ་བོ,OTHER,NULL,NULL,NULL,2
3289,དཔལ,NOUN,NULL,NULL,NULL,2
3290,དཔེ,NOUN,NULL,NULL,NULL,2
3291,དཔེ་ཆ,NOUN,NULL,NULL,NULL,2
3292,དཔོན་པོ,NOUN,NULL,NULL,NULL,2
3293,དཔྱད་པ,VERB,NULL,NULL,NULL,2
3294,དཔྲལ་བ,NOUN,NULL,NULL,NULL,2
3295,དབུ་མ,PROPN,NULL,NULL,NULL,2
3296,དབུལ་པོ,ADJ,NULL,NULL,NULL,2
3297,དབུས,NOUN,NULL,NULL,NULL,2
3298,དབྱངས,NOUN,NULL,NULL,NULL,2
3299,དབྱིན་ཇི,OTHER,NULL,NULL,NULL,2
3300,དབྱུག་པ,NOUN,NULL,NULL,NULL,2
3301,དབྱེ་བ,VERB,NULL,NULL,NULL,2
3302,དམ,PART,NULL,NULL,NULL,2
3303,དམ་པ,VERB,NULL,NULL,NULL,2
3304,དམ་པོ,ADJ,NULL,NULL,NULL,2
3305,དམར,VERB,NULL,NULL,NULL,2
3306,དམར་པོ,ADJ,NULL,NULL,NULL,2
3307,དམིགས,VERB,NULL,NULL,NULL,2
3308,དམིགས་པ,VERB,NULL,NULL,NULL,2
3309,དམིགས་ཡུལ,NOUN,NULL,NULL,NULL,2
3310,དམྱལ་བ,NOUN,NULL,NULL,NULL,2
3311,དལ་བུ,NOUN,NULL,NULL,NULL,2
3312,དུ,ADP,NULL,NULL,NULL,2
3313,དུ་མ,DET,NULL,NULL,NULL,2
3314,དུད་འགྲོ,NOUN,NULL,NULL,NULL,2
3315,དུམ་བུ,NOUN,NULL,NULL,NULL,2
3316,དུས,NOUN,NULL,NULL,NULL,2
3317,དེ,DET,NULL,NULL,NULL,2
3318,དེ་བ,ADV,NULL,NULL,NULL,2
3319,དེ་བཞིན་གཤེགས་པ,NOUN,NULL,NULL,NULL,2
3320,དེ་སྔ,OTHER,NULL,NULL,NULL,2
3321,དོ,PART,NULL,NULL,NULL,2
3322,དོ་ནུབ,ADV,NULL,NULL,NULL,2
3323,དོགས,VERB,NULL,NULL,NULL,2
3324,དོགས་པ,VERB,NULL,NULL,NULL,2
3325,དོད་པ,VERB,NULL,NULL,NULL,2
3326,དོན,NOUN,NULL,NULL,NULL,2
3327,དྲ་བ,VERB,NULL,NULL,NULL,2
3328,དྲ་རྒྱ,OTHER,NULL,NULL,NULL,2
3329,དྲག,VERB,NULL,NULL,NULL,2
3330,དྲག་པོ,ADJ,NULL,NULL,NULL,2
3331,དྲང་པོ,ADJ,NULL,NULL,NULL,2
3332,དྲངས,VERB,NULL,NULL,NULL,2
3333,དྲན,VERB,NULL,NULL,NULL,2
3334,དྲན་པ,VERB,NULL,NULL,NULL,2
3335,དྲི,VERB,NULL,NULL,NULL,2
3336,དྲི་བ,VERB,NULL,NULL,NULL,2
3337,དྲི་མ,NOUN,NULL,NULL,NULL,2
3338,དྲིན,NOUN,NULL,NULL,NULL,2
3339,དྲིན་ལན,NOUN,NULL,NULL,NULL,2
3340,དྲིས,VERB,NULL,NULL,NULL,2
3341,དྲིས་པ,VERB,NULL,NULL,NULL,2
3342,དྲུག,NUM,NULL,NULL,NULL,2
3343,དྲུག་པ,ADJ,NULL,NULL,NULL,2
3344,ན,SCONJ,NULL,NULL,NULL,2
3345,ན་ཚ,NOUN,NULL,NULL,NULL,2
3346,ན་རེ,ADP,NULL,NULL,NULL,2
3347,ནག་པོ,ADJ,NULL,NULL,NULL,2
3348,ནང་པ,ADV,NULL,NULL,NULL,2
3349,ནང་མི,NOUN,NULL,NULL,NULL,2
3350,ནད,NOUN,NULL,NULL,NULL,2
3351,ནད་པ,NOUN,NULL,NULL,NULL,2
3352,ནམ,PART,NULL,NULL,NULL,2
3353,ནམ་མཁའ,NOUN,NULL,NULL,NULL,2
3354,ནས,SCONJ,NULL,NULL,NULL,2
3355,ནི,PART,NULL,NULL,NULL,2
3356,ནུ་བོ,NOUN,NULL,NULL,NULL,2
3357,ནུབ,VERB,NULL,NULL,NULL,2
3358,ནུས,VERB,NULL,NULL,NULL,2
3359,ནུས་པ,VERB,NULL,NULL,NULL,2
3360,ནོར,NOUN,NULL,NULL,NULL,2
3361,ནོར་བུ,NOUN,NULL,NULL,NULL,2
3362,པ,OTHER,NULL,NULL,NULL,2
3363,པུས་མོ,NOUN,NULL,NULL,NULL,2
3364,ཕ,NOUN,NULL,NULL,NULL,2
3365,ཕ་བུ,NOUN,NULL,NULL,NULL,2
3366,ཕ་མ,NOUN,NULL,NULL,NULL,2
3367,ཕག,NOUN,NULL,NULL,NULL,2
3368,ཕན,VERB,NULL,NULL,NULL,2
3369,ཕན་པ,VERB,NULL,NULL,NULL,2
3370,ཕབ,VERB,NULL,NULL,NULL,2
3371,ཕམ་པ,VERB,NULL,NULL,NULL,2
3372,ཕལ་བ,NOUN,NULL,NULL,NULL,2
3373,ཕུ,NOUN,NULL,NULL,NULL,2
3374,ཕུ་བོ,NOUN,NULL,NULL,NULL,2
3375,ཕུང་པོ,NOUN,NULL,NULL,NULL,2
3376,ཕུད,VERB,NULL,NULL,NULL,2
3377,ཕུལ,VERB,NULL,NULL,NULL,2
3378,ཕེབས,VERB,NULL,NULL,NULL,2
3379,ཕེབས་པ,VERB,NULL,NULL,NULL,2
3380,ཕོ,NOUN,NULL,NULL,NULL,2
3381,ཕོ་ཉ,NOUN,NULL,NULL,NULL,2
3382,ཕོ་མོ,NOUN,NULL,NULL,NULL,2
3383,ཕོག,VERB,NULL,NULL,NULL,2
3384,ཕྱག,NOUN,NULL,NULL,NULL,2
3385,ཕྱི,NOUN,NULL,NULL,NULL,2
3386,ཕྱི་མ,ADJ,NULL,NULL,NULL,2
3387,ཕྱིན,VERB,NULL,NULL,NULL,2
3388,ཕྱིན་པ,VERB,NULL,NULL,NULL,2
3389,ཕྱུག་པོ,ADJ,NULL,NULL,NULL,2
3390,ཕྱེ,VERB,NULL,NULL,NULL,2
3391,ཕྱེད་ཀ,OTHER,NULL,NULL,NULL,2
3392,ཕྱོགས,VERB,NULL,NULL,NULL,2
3393,ཕྲ་མོ,ADJ,NULL,NULL,NULL,2
3394,ཕྲད,VERB,NULL,NULL,NULL,2
3395,ཕྲུ་གུ,OTHER,NULL,NULL,NULL,2
3396,བཀའ,NOUN,NULL,NULL,NULL,2
3397,བཀལ,VERB,NULL,NULL,NULL,2
3398,བཀོད,VERB,NULL,NULL,NULL,2
3399,བཀྲུས,VERB,NULL,NULL,NULL,2
3400,བག་མ,NOUN,NULL,NULL,NULL,2
3401,བཅངས,VERB,NULL,NULL,NULL,2
3402,བཅད,VERB,NULL,NULL,NULL,2
3403,བཅད་པ,VERB,NULL,NULL,NULL,2
3404,བཅས,VERB,NULL,NULL,NULL,2
3405,བཅས་པ,VERB,NULL,NULL,NULL,2
3406,བཅུ,NUM,NULL,NULL,NULL,2
3407,བཅུ་པ,ADJ,NULL,NULL,NULL,2
3408,བཅུག,VERB,NULL,NULL,NULL,2
3409,བཅུག་པ,VERB,NULL,NULL,NULL,2
3410,བཅོམ་ལྡན་འདས,NOUN,NULL,NULL,NULL,2
3411,བཅོས,VERB,NULL,NULL,NULL,2
3412,བཏགས,VERB,NULL,NULL,NULL,2
3413,བཏགས་པ,VERB,NULL,NULL,NULL,2
3414,བཏང,VERB,NULL,NULL,NULL,2
3415,བཏང་པ,VERB,NULL,NULL,NULL,2
3416,བཏང་བ,VERB,NULL,NULL,NULL,2
3417,བཏབ,VERB,NULL,NULL,NULL,2
3418,བཏབ་པ,VERB,NULL,NULL,NULL,2
3419,བཏུས,VERB,NULL,NULL,NULL,2
3420,བཏོན,VERB,NULL,NULL,NULL,2
3421,བཏོན་པ,VERB,NULL,NULL,NULL,2
3422,བདག,PRON,NULL,NULL,NULL,2
3423,བདག་ཉིད,NOUN,NULL,NULL,NULL,2
3424,བདག་པོ,NOUN,NULL,NULL,NULL,2
3425,བདུན,NUM,NULL,NULL,NULL,2
3426,བདུན་པ,ADJ,NULL,NULL,NULL,2
3427,བདེ,VERB,NULL,NULL,NULL,2
3428,བདེ་བ,VERB,NULL,NULL,NULL,2
3429,བདེན,VERB,NULL,NULL,NULL,2
3430,བདེན་པ,VERB,NULL,NULL,NULL,2
3431,བབས,VERB,NULL,NULL,NULL,2
3432,བབས་པ,VERB,NULL,NULL,NULL,2
3433,བཙན་པོ,NOUN,NULL,NULL,NULL,2
3434,བཙལ,VERB,NULL,NULL,NULL,2
3435,བཙལ་བ,VERB,NULL,NULL,NULL,2
3436,བཙས,VERB,NULL,NULL,NULL,2
3437,བཙུགས,VERB,NULL,NULL,NULL,2
3438,བཙུགས་པ,VERB,NULL,NULL,NULL,2
3439,བཙུན་མོ,NOUN,NULL,NULL,NULL,2
3440,བཙོས,VERB,NULL,NULL,NULL,2
3441,བཞག,VERB,NULL,NULL,NULL,2
3442,བཞག་པ,VERB,NULL,NULL,NULL,2
3443,བཞི,NUM,NULL,NULL,NULL,2
3444,བཞི་པ,ADJ,NULL,NULL,NULL,2
3445,བཞིན,NOUN,NULL,NULL,NULL,2
3446,བཞིན་པ,NOUN,NULL,NULL,NULL,2
3447,བཞུགས,VERB,NULL,NULL,NULL,2
3448,བཞུགས་པ,VERB,NULL,NULL,NULL,2
3449,བཞུད,VERB,NULL,NULL,NULL,2
3450,བཞེངས,VERB,NULL,NULL,NULL,2
3451,བཞེས,VERB,NULL,NULL,NULL,2
3452,བཟང་པོ,ADJ,NULL,NULL,NULL,2
3453,བཟང་བ,VERB,NULL,NULL,NULL,2
3454,བཟང་བོ,OTHER,NULL,NULL,NULL,2
3455,བཟུང་བ,VERB,NULL,NULL,NULL,2
3456,བཟོ,VERB,NULL,NULL,NULL,2
3457,བཟོད་པ,VERB,NULL,NULL,NULL,2
3458,བཟོས,VERB,NULL,NULL,NULL,2
3459,བཟོས་པ,VERB,NULL,NULL,NULL,2
3460,བར,NOUN,NULL,NULL,NULL,2
3461,བར་དོ,NOUN,NULL,NULL,NULL,2
3462,བརྒལ,VERB,NULL,NULL,NULL,2
3463,བརྒྱ,NUM,NULL,NULL,NULL,2
3464,བརྒྱད,NUM,NULL,NULL,NULL,2
3465,བརྒྱད་པ,ADJ,NULL,NULL,NULL,2
3466,བརྒྱབ,VERB,NULL,NULL,NULL,2
3467,བརྒྱབ་པ,VERB,NULL,NULL,NULL,2
3468,བརྒྱུགས,VERB,NULL,NULL,NULL,2
3469,བརྒྱུད,VERB,NULL,NULL,NULL,2
3470,བརྗེད,VERB,NULL,NULL,NULL,2
3471,བརྗེད་པ,VERB,NULL,NULL,NULL,2
3472,བརྗེས,VERB,NULL,NULL,NULL,2
3473,བརྗོད,VERB,NULL,NULL,NULL,2
3474,བརྗོད་པ,VERB,NULL,NULL,NULL,2
3475,བརྟན་པོ,ADJ,NULL,NULL,NULL,2
3476,བརྟེན,VERB,NULL,NULL,NULL,2
3477,བརྡ,NOUN,NULL,NULL,NULL,2
3478,བརྡུངས,VERB,NULL,NULL,NULL,2
